JD;mag;uncert;band;by;comCode;compStar1;compStar2;charts;comment;transformed;airmass;val;cmag;kmag;starName;obsAffil;mtype;adsRef;digitizer;credit;obsID;fainterThan;obsType;software;obsName;obsCountry
2460112.41;11.6;;Vis.;GZN;;113;119;X28720BBS;;;;Z;;;SN 2023IXF;AAVSO;;;;;1299369709;0;Visual;PLEIONE 4.3;Glez-Herrera, Alfredo;ES
2460112.41029;11.895;0.023;TG;WGUA;;ENSEMBLE;117;X28720AUX;SLOOH - CANARY 2|KMAG=11.735|KMAGINS=-7.863|KREFERR=0.040|KREFMAG=11.735|VMAGINS=-7.703;0;1.116;Z;;11.735;SN 2023IXF;AAVSO;STD;;;;1299250307;0;CCD;VPHOT 4.0.34;Williamson, Guy;GB
2460112.42955;11.64;0.005 ;V;MAND;;;;X28720CNU;;0;1.105;Z;11.948;13.991;SN 2023ixf;AAVSO;STD;;;;1299243496;0;CCD;;Mantero, Andrea ;IT
2460112.43058;11.6;;Vis.;HSW;B;11.3;11.7;X28734CY;12-inch f/4.9 Dobsonian at 50x.;;;Z;;;SN 2023ixf;AAVSO;;;;;1299243795;0;Visual;;Howerton, Stan;US
2460112.44380;12.486;0.035;SG;RGN;;ENSEMBLE;STAR 4;230617;|KMAG=14.228|KMAGINS=-7.519|KREFMAG=14.241|VMAGINS=-9.261;0;1.190;Z;;14.228;SN 2023IXF;AAVSO;STD;;;;1299243249;0;CCD;VPHOT 4.0.34;Rossi, Gianluca;IT
2460112.444693;11.497;0.004;R;DPA;;000-BKD-528;;X28799K;;0;1.092;Z;-11.943;;SN 2023IXF;VVS;STD;;;;1299930087;0;CCD;TYCHO 10.6;Diepvens, Alfons;BE
2460112.446082;11.182;0.073;I;DPA;;ENSEMBLE;;X28738AAH;;0;1.094;Z;;;SN 2023IXF;VVS;STD;;;;1299930066;0;CCD;TYCHO 10.6;Diepvens, Alfons;BE
2460112.447286;11.204;0.056;I;DPA;;ENSEMBLE;;X28738AAH;;0;1.096;Z;;;SN 2023IXF;VVS;STD;;;;1299930067;0;CCD;TYCHO 10.6;Diepvens, Alfons;BE
2460112.45410;10.832;0.010;SI;RGN;;ENSEMBLE;STAR 4;230617;|KMAG=12.111|KMAGINS=-6.636|KREFMAG=12.129|VMAGINS=-7.914;0;1.221;Z;;12.111;SN 2023IXF;AAVSO;STD;;;;1299243248;0;CCD;VPHOT 4.0.34;Rossi, Gianluca;IT
2460112.454942;11.624;0.003;V;SHPI;;ENSEMBLE;000-BKD-528;X28720YV;;0;1.08;Z;;11.936;SN 2023IXF;AAVSO;STD;;;;1299243226;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460112.454988;11.658;0.002;V;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.15;Z;;14.043;SN 2023IXF;AAVSO;STD;;;;1299243243;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460112.456169;11.658;0.002;V;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.16;Z;;14.050;SN 2023IXF;AAVSO;STD;;;;1299243244;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460112.456400;11.608;0.003;V;SHPI;;ENSEMBLE;000-BKD-528;X28720YV;;0;1.08;Z;;11.948;SN 2023IXF;AAVSO;STD;;;;1299243227;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460112.457338;11.647;0.002;V;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.16;Z;;14.040;SN 2023IXF;AAVSO;STD;;;;1299243245;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460112.457859;11.614;0.003;V;SHPI;;ENSEMBLE;000-BKD-528;X28720YV;;0;1.09;Z;;11.936;SN 2023IXF;AAVSO;STD;;;;1299243228;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460112.458495;11.652;0.002;V;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.16;Z;;14.035;SN 2023IXF;AAVSO;STD;;;;1299243246;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460112.45894;11.351;0.019;SR;RGN;;ENSEMBLE;STAR 4;230617;|KMAG=12.805|KMAGINS=-7.611|KREFMAG=12.870|VMAGINS=-9.066;0;1.236;Z;;12.805;SN 2023IXF;AAVSO;STD;;;;1299243247;0;CCD;VPHOT 4.0.34;Rossi, Gianluca;IT
2460112.459340;11.336;0.003;R;SHPI;;ENSEMBLE;000-BKD-528;X28720YV;;0;1.09;Z;;11.503;SN 2023IXF;AAVSO;STD;;;;1299243232;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460112.459873;12.101;0.003;B;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.17;Z;;14.540;SN 2023IXF;AAVSO;STD;;;;1299243235;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460112.460810;11.336;0.003;R;SHPI;;ENSEMBLE;000-BKD-528;X28720YV;;0;1.09;Z;;11.495;SN 2023IXF;AAVSO;STD;;;;1299243233;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460112.461400;12.088;0.003;B;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.17;Z;;14.550;SN 2023IXF;AAVSO;STD;;;;1299243236;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460112.462257;11.336;0.003;R;SHPI;;ENSEMBLE;000-BKD-528;X28720YV;;0;1.09;Z;;11.501;SN 2023IXF;AAVSO;STD;;;;1299243234;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460112.462917;12.090;0.003;B;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.17;Z;;14.552;SN 2023IXF;AAVSO;STD;;;;1299243237;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460112.464097;12.069;0.004;B;SHPI;;ENSEMBLE;000-BKD-528;X28720YV;;0;1.10;Z;;12.569;SN 2023IXF;AAVSO;STD;;;;1299243229;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460112.464444;12.103;0.003;B;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.18;Z;;14.525;SN 2023IXF;AAVSO;STD;;;;1299243238;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460112.465799;11.291;0.002;R;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.18;Z;;13.632;SN 2023IXF;AAVSO;STD;;;;1299243239;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460112.466262;12.062;0.004;B;SHPI;;ENSEMBLE;000-BKD-528;X28720YV;;0;1.10;Z;;12.575;SN 2023IXF;AAVSO;STD;;;;1299243230;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460112.466968;11.294;0.002;R;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.18;Z;;13.635;SN 2023IXF;AAVSO;STD;;;;1299243240;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460112.468137;11.295;0.002;R;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.19;Z;;13.630;SN 2023IXF;AAVSO;STD;;;;1299243241;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460112.468414;12.048;0.004;B;SHPI;;ENSEMBLE;000-BKD-528;X28720YV;;0;1.11;Z;;12.586;SN 2023IXF;AAVSO;STD;;;;1299243231;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460112.46875;11.7;;Vis.;VBH;;117;119;x28720x;;;;Z;;;SN 2023ixf;VVS;;;;;1299242309;0;Visual;;Vandenbruaene, Hendrik;BE
2460112.469317;11.295;0.002;R;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.19;Z;;13.633;SN 2023IXF;AAVSO;STD;;;;1299243242;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460112.51042;11.6;;Vis.;ILE;;117;103;X28720HU;;;;Z;;;SN 2023ixf;MCSE;;;;;1299241504;0;Visual;;Illés, Elek;HU
2460112.56597;10.9;;Vis.;PWMA;;111;105;X28720ELK;;;;Z;;;sn 2023ixf;AAVSO;;;;;1299248030;0;Visual;;Pittendreigh, William Maynard;US
2460112.57947;11.666;0.018;V;HDE;;140;138;X28727ABB;|CMAGINS=-6.480|CREFMAG=13.991|KMAG=13.867|KMAGINS=-6.547|KREFMAG=13.801|TVR=0.953|VMAGINS=-8.820;1;1.063;Z;-6.480;-6.547;SN 2023IXF;AAVSO;STD;;;;1299260680;0;CCD;VPHOT 4.0.34;Hodge, John Adams;US
2460112.58272;11.319;0.012;R;HDE;;140;138;X28727ABB;|CMAGINS=-6.796|CREFMAG=13.581|KMAG=13.229|KMAGINS=-7.104|KREFMAG=13.230|TR_VR=-0.197|VMAGINS=-9.071;1;1.064;Z;-6.796;-7.104;SN 2023IXF;AAVSO;STD;;;;1299260682;0;CCD;VPHOT 4.0.34;Hodge, John Adams;US
2460112.58436;11.591;0.016;V;HDE;;141;138;X28727ABB;|CMAGINS=-6.192|CREFERR=0.045|CREFMAG=14.100|KMAG=13.819|KMAGINS=-6.473|KREFERR=0.046|KREFMAG=13.801|VMAGINS=-8.701;0;1.064;Z;-6.192;-6.473;SN 2023IXF;AAVSO;STD;;;;1299260678;0;CCD;VPHOT 4.0.34;Hodge, John Adams;US
2460112.58619;11.635;0.021;V;HDE;;140;138;X28727ABB;|CMAGINS=-5.824|CREFERR=0.074|CREFMAG=13.991|KMAG=13.816|KMAGINS=-5.999|KREFERR=0.046|KREFMAG=13.801|VMAGINS=-8.180;0;1.064;Z;-5.824;-5.999;SN 2023IXF;AAVSO;STD;;;;1299260676;0;CCD;VPHOT 4.0.34;Hodge, John Adams;US
2460112.61572;11.760;0.065;V;MMAE;;ENSEMBLE;138;X28781PM;|KMAGINS=-8.637|KMAGSTD=13.741|KREFERR=0.046|KREFMAG=13.801|VMAGINS=-10.619;0;1.06;Z;;13.741;SN 2023IXF;AAVSO;STD;;;;1299636602;0;CCD;;McNeely, Michael;US
2460112.67153;11.707;0.0875;V;PJEE;;ENSEMBLE;000-BKD-535;140338.6+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->V MAX(STDEV:2/SNR) USED FOR MERR.;0;1.125;Z;;14.248;SN 2023IXF;AAVSO;STD;;;;1299242247;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Philpot, Jerry;US
2460112.67294;11.655;0.0875;V;PJEE;;ENSEMBLE;000-BKD-535;140338.6+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->V MAX(STDEV:2/SNR) USED FOR MERR.;0;1.128;Z;;14.261;SN 2023IXF;AAVSO;STD;;;;1299242248;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Philpot, Jerry;US
2460112.67435;11.665;0.0875;V;PJEE;;ENSEMBLE;000-BKD-535;140338.6+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->V MAX(STDEV:2/SNR) USED FOR MERR.;0;1.130;Z;;14.129;SN 2023IXF;AAVSO;STD;;;;1299242249;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Philpot, Jerry;US
2460112.67576;11.707;0.0875;V;PJEE;;ENSEMBLE;000-BKD-535;140338.6+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->V MAX(STDEV:2/SNR) USED FOR MERR.;0;1.133;Z;;14.238;SN 2023IXF;AAVSO;STD;;;;1299242250;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Philpot, Jerry;US
2460112.67717;11.636;0.0875;V;PJEE;;ENSEMBLE;000-BKD-535;140338.6+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->V MAX(STDEV:2/SNR) USED FOR MERR.;0;1.136;Z;;14.037;SN 2023IXF;AAVSO;STD;;;;1299242251;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Philpot, Jerry;US
2460112.67858;11.628;0.0875;V;PJEE;;ENSEMBLE;000-BKD-535;140338.6+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->V MAX(STDEV:2/SNR) USED FOR MERR.;0;1.139;Z;;14.176;SN 2023IXF;AAVSO;STD;;;;1299242252;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Philpot, Jerry;US
2460112.68140;11.717;0.0875;V;PJEE;;ENSEMBLE;000-BKD-535;140338.6+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->V MAX(STDEV:2/SNR) USED FOR MERR.;0;1.145;Z;;14.171;SN 2023IXF;AAVSO;STD;;;;1299242253;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Philpot, Jerry;US
2460112.68422;11.646;0.0875;V;PJEE;;ENSEMBLE;000-BKD-535;140338.6+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->V MAX(STDEV:2/SNR) USED FOR MERR.;0;1.151;Z;;14.014;SN 2023IXF;AAVSO;STD;;;;1299242254;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Philpot, Jerry;US
2460112.68704;11.674;0.0875;V;PJEE;;ENSEMBLE;000-BKD-535;140338.6+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->V MAX(STDEV:2/SNR) USED FOR MERR.;0;1.157;Z;;14.179;SN 2023IXF;AAVSO;STD;;;;1299242255;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Philpot, Jerry;US
2460112.68845;11.662;0.0875;V;PJEE;;ENSEMBLE;000-BKD-535;140338.6+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->V MAX(STDEV:2/SNR) USED FOR MERR.;0;1.160;Z;;14.187;SN 2023IXF;AAVSO;STD;;;;1299242256;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Philpot, Jerry;US
2460112.68986;11.618;0.0875;V;PJEE;;ENSEMBLE;000-BKD-535;140338.6+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->V MAX(STDEV:2/SNR) USED FOR MERR.;0;1.164;Z;;14.386;SN 2023IXF;AAVSO;STD;;;;1299242257;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Philpot, Jerry;US
2460112.69229;12.051;0.013;B;CCHD;;119;123;X28721FH;|OBSERVAT=SUPRA SOLEM OBSERVATORY|CMAGINS=-6.696|CREFMAG=12.572|KMAG=13.042|KMAGINS=-6.248|KREFMAG=13.057|TBV=1.279|VMAGINS=-7.176;1;1.054;Z;-6.696;-6.248;SN 2023IXF;AAVSO;STD;;;;1299243600;0;CCD;VPHOT 4.0.34;CYNAMON, CHARLES;US
2460112.69368;11.661;0.010;V;CCHD;;119;123;X28721FH;|OBSERVAT=SUPRA SOLEM OBSERVATORY|CMAGINS=-7.552|CREFMAG=11.948|KMAG=12.294|KMAGINS=-7.205|KREFMAG=12.319|TVR=1.129|VMAGINS=-7.847;1;1.054;Z;-7.552;-7.205;SN 2023IXF;AAVSO;STD;;;;1299243598;0;CCD;VPHOT 4.0.34;CYNAMON, CHARLES;US
2460112.69409;11.746;0.0875;V;PJEE;;ENSEMBLE;000-BKD-535;140338.6+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->V MAX(STDEV:2/SNR) USED FOR MERR.;0;1.174;Z;;14.965;SN 2023IXF;AAVSO;STD;;;;1299242258;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Philpot, Jerry;US
2460112.69508;11.349;0.011;R;CCHD;;119;123;X28721FH;|OBSERVAT=SUPRA SOLEM OBSERVATORY|CMAGINS=-7.454|CREFMAG=11.528|KMAG=11.843|KMAGINS=-7.133|KREFMAG=11.911|TR_VR=-0.181|VMAGINS=-7.653;1;1.055;Z;-7.454;-7.133;SN 2023IXF;AAVSO;STD;;;;1299243599;0;CCD;VPHOT 4.0.34;CYNAMON, CHARLES;US
2460112.69973;11.657;0.0875;V;PJEE;;ENSEMBLE;000-BKD-535;140338.6+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->V MAX(STDEV:2/SNR) USED FOR MERR.;0;1.189;Z;;14.204;SN 2023IXF;AAVSO;STD;;;;1299242259;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Philpot, Jerry;US
2460112.70114;11.641;0.0875;V;PJEE;;ENSEMBLE;000-BKD-535;140338.6+541843;ENSEMBLE OF GAIA DR3 STARS, TRANSFORMED ONLINE GAIA->V MAX(STDEV:2/SNR) USED FOR MERR.;0;1.192;Z;;14.300;SN 2023IXF;AAVSO;STD;;;;1299242260;0;CCD;ASTAP PHOTOMETRY VERSION 1.0.3;Philpot, Jerry;US
2460112.70833;11.6;;Vis.;BJOD;B;113;117;X28729IS;Zenith brightness = 20.0 mag/arcsec^2;;;Z;;;SN 2023ixf;;;;;;1299242246;0;Visual;;Barentine, John;US
2460112.711;11.5987;;CV;IDG;;119;123;X28720CNK;AR102C ASI385MC FR UV/IR;0;1.018;Z;11.9;12.3;SN 2023IXF;AAVSO;STD;;;;1299244077;0;CCD;AIJ;Iadevaia, David;US
2460112.711;11.6775;;CV;IDG;;119;123;X28720CNK;AR102C ASI385MC FR UV/IR;0;1.017;Z;11.9;12.3;SN 2023IXF;AAVSO;STD;;;;1299244078;0;CCD;AIJ;Iadevaia, David;US
2460112.711;11.6926;;CV;IDG;;119;123;X28720CNK;AR102C ASI385MC FR UV/IR;0;1.017;Z;11.9;12.3;SN 2023IXF;AAVSO;STD;;;;1299244079;0;CCD;AIJ;Iadevaia, David;US
2460112.712;11.7356;;CV;IDG;;119;123;X28720CNK;AR102C ASI385MC FR UV/IR;0;1.017;Z;11.9;12.3;SN 2023IXF;AAVSO;STD;;;;1299244080;0;CCD;AIJ;Iadevaia, David;US
2460112.712;11.7556;;CV;IDG;;119;123;X28720CNK;AR102C ASI385MC FR UV/IR;0;1.016;Z;11.9;12.3;SN 2023IXF;AAVSO;STD;;;;1299244081;0;CCD;AIJ;Iadevaia, David;US
2460112.753358;11.440;0.001;R;FSRA;;REF119;CHK117;X28731DZ;;0;1.120;Z;16.191;16.056;SN 2023IXF;AAVSO;STD;;;;1299650639;0;CCD;MAXIM DL VERSION 6.30;Futcher, Stephen;GB
2460112.757319;11.801;0.001;V;FSRA;;REF119;CHK117;X28731DZ;;0;1.128;Z;16.476;16.272;SN 2023IXF;AAVSO;STD;;;;1299650650;0;CCD;MAXIM DL VERSION 6.30;Futcher, Stephen;GB
2460112.761303;12.036;0.001;B;FSRA;;REF119;CHK117;X28731DZ;;0;1.136;Z;17.439;17.125;SN 2023IXF;AAVSO;STD;;;;1299650661;0;CCD;MAXIM DL VERSION 6.30;Futcher, Stephen;GB
2460112.767928;11.168;0.001;I;FSRA;;REF119;CHK117;X28731DZ;;0;1.151;Z;16.893;16.793;SN 2023IXF;AAVSO;STD;;;;1299650672;0;CCD;MAXIM DL VERSION 6.30;Futcher, Stephen;GB
2460113.28472;11.65;;Vis.;NAO;;117;119;X28720X;41-cm L (61x), Kyrgyzstan;;;Z;;;SN 2023ixf;AAVSO;;;;;1299271984;0;Visual;;Novichonok, Artyom;RU
2460113.29861;11.7;;Vis.;SAQ;;117;119;X28720GU;Tivoli, Namibia;;;Z;;;SN 2023ixf;KNVWS;;;;;1299250374;0;Visual;;Scholten, Alex;NL
2460113.31191;11.592;0.012;V;RNL;;ENSEMBLE;;X28734A;;0;1.028;Z;;;SN 2023IXF;AAVSO;STD;;;;1299250288;0;CCD;MAXIM DL VERSION 5.24;Ruocco, Nello;IT
2460113.312685;11.625;0.011;V;RNL;;ENSEMBLE;;X28734A;;0;1.028;Z;;;SN 2023IXF;AAVSO;STD;;;;1299250289;0;CCD;MAXIM DL VERSION 5.24;Ruocco, Nello;IT
2460113.313461;11.601;0.010;V;RNL;;ENSEMBLE;;X28734A;;0;1.028;Z;;;SN 2023IXF;AAVSO;STD;;;;1299250290;0;CCD;MAXIM DL VERSION 5.24;Ruocco, Nello;IT
2460113.314236;11.621;0.010;V;RNL;;ENSEMBLE;;X28734A;;0;1.028;Z;;;SN 2023IXF;AAVSO;STD;;;;1299250291;0;CCD;MAXIM DL VERSION 5.24;Ruocco, Nello;IT
2460113.315012;11.634;0.009;V;RNL;;ENSEMBLE;;X28734A;;0;1.028;Z;;;SN 2023IXF;AAVSO;STD;;;;1299250292;0;CCD;MAXIM DL VERSION 5.24;Ruocco, Nello;IT
2460113.315799;11.297;0.024;R;RNL;;ENSEMBLE;;X28734A;;0;1.028;Z;;;SN 2023IXF;AAVSO;STD;;;;1299250273;0;CCD;MAXIM DL VERSION 5.24;Ruocco, Nello;IT
2460113.316574;11.282;0.023;R;RNL;;ENSEMBLE;;X28734A;;0;1.028;Z;;;SN 2023IXF;AAVSO;STD;;;;1299250274;0;CCD;MAXIM DL VERSION 5.24;Ruocco, Nello;IT
2460113.31735;11.286;0.023;R;RNL;;ENSEMBLE;;X28734A;;0;1.028;Z;;;SN 2023IXF;AAVSO;STD;;;;1299250275;0;CCD;MAXIM DL VERSION 5.24;Ruocco, Nello;IT
2460113.318125;11.307;0.022;R;RNL;;ENSEMBLE;;X28734A;;0;1.029;Z;;;SN 2023IXF;AAVSO;STD;;;;1299250276;0;CCD;MAXIM DL VERSION 5.24;Ruocco, Nello;IT
2460113.3189;11.287;0.022;R;RNL;;ENSEMBLE;;X28734A;;0;1.029;Z;;;SN 2023IXF;AAVSO;STD;;;;1299250277;0;CCD;MAXIM DL VERSION 5.24;Ruocco, Nello;IT
2460113.340713;11.760;0.086;CV;UMAA;;ENSEMBLE;;;;0;;Z;;;SN 2023IXF;;STD;;;;1299250842;0;CCD;TYCHO 10.2.2;Urbanik, Marian;SK
2460113.37665;11.645;0.015;V;DANF;;ENSEMBLE;000-BKD-528;X28720EF;;0;1.114;Z;;11.971;SN 2023IXF;AAVSO;STD;;;;1299250339;0;CCD;FOTODIF 3.135;Debackère, André;FR
2460113.37697;11.659;0.016;V;DANF;;ENSEMBLE;000-BKD-528;X28720EF;;0;1.114;Z;;11.940;SN 2023IXF;AAVSO;STD;;;;1299250340;0;CCD;FOTODIF 3.135;Debackère, André;FR
2460113.37697;12.223;0.015;B;DANF;;ENSEMBLE;000-BKD-528;X28720EF;;0;1.114;Z;;12.508;SN 2023IXF;AAVSO;STD;;;;1299250335;0;CCD;FOTODIF 3.135;Debackère, André;FR
2460113.37697;12.238;0.016;B;DANF;;ENSEMBLE;000-BKD-528;X28720EF;;0;1.114;Z;;12.512;SN 2023IXF;AAVSO;STD;;;;1299250336;0;CCD;FOTODIF 3.135;Debackère, André;FR
2460113.37723;11.654;0.003;V;TRT;;ENSEMBLE;128;X28720CB;;0;1.054;Z;;12.817;SN 2023IXF;MCSE;STD;;;;1299248341;0;CCD;NOAO/IRAF V2.16.1;Tordai, Tamás;HU
2460113.37734;11.531;0.013;SR;DANF;;ENSEMBLE;000-BKD-528;X28720EF;;0;1.114;Z;;11.766;SN 2023IXF;AAVSO;STD;;;;1299250337;0;CCD;FOTODIF 3.135;Debackère, André;FR
2460113.37765;11.560;0.013;SR;DANF;;ENSEMBLE;000-BKD-528;X28720EF;;0;1.114;Z;;11.792;SN 2023IXF;AAVSO;STD;;;;1299250338;0;CCD;FOTODIF 3.135;Debackère, André;FR
2460113.378889;11.680;0.002;V;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.05;Z;;14.025;SN 2023IXF;AAVSO;STD;;;;1299250172;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460113.380069;11.678;0.002;V;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.05;Z;;14.040;SN 2023IXF;AAVSO;STD;;;;1299250173;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460113.381238;11.674;0.002;V;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.05;Z;;14.045;SN 2023IXF;AAVSO;STD;;;;1299250174;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460113.382407;11.675;0.002;V;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.05;Z;;14.041;SN 2023IXF;AAVSO;STD;;;;1299250175;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460113.38351;12.057;0.004;B;TRT;;ENSEMBLE;128;X28720CB;;0;1.067;Z;;13.593;SN 2023IXF;MCSE;STD;;;;1299248340;0;CCD;NOAO/IRAF V2.16.1;Tordai, Tamás;HU
2460113.383831;12.130;0.003;B;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.05;Z;;14.537;SN 2023IXF;AAVSO;STD;;;;1299250176;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460113.3847;11.6;;Vis.;KWO;;113;117;X28720WU;;;;Z;;;SN 2023ixf;BAV;;;;;1299250012;0;Visual;;Kriebel, Wolfgang;DE
2460113.385;11.8;;Vis.;WMCA;;117;119;X28720X;;;;Z;;;SN 2023ixf;AAVSO;;;;;1299250303;0;Visual;;Werner, Marcus;CN
2460113.385324;12.147;0.003;B;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.06;Z;;14.528;SN 2023IXF;AAVSO;STD;;;;1299250177;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460113.38542;11.5;;Vis.;PWMA;;111;123;X28720ELK;;;;Z;;;sn 2023ixf;AAVSO;;;;;1299250413;0;Visual;;Pittendreigh, William Maynard;US
2460113.386852;12.120;0.003;B;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.06;Z;;14.563;SN 2023IXF;AAVSO;STD;;;;1299250178;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460113.388368;12.126;0.003;B;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.06;Z;;14.536;SN 2023IXF;AAVSO;STD;;;;1299250179;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460113.389745;11.318;0.002;R;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.06;Z;;13.631;SN 2023IXF;AAVSO;STD;;;;1299250180;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460113.39028;11.6;;CV;WKL;;;;X28720RH;;0;;Z;11.7;11.9;SN 2023ixf;BAV;STD;;;;1299250605;0;CCD;;Wenzel, Klaus;DE
2460113.3903;11.576;0.028;V;VOL;;000-BKD-627;000-BKD-630;X28720CR;;1;1.07;Z;9.062;11.116;SN 2023IXF;AAVSO;STD;;;;1299649873;0;DSLR;AIP4WIN;Vollmann, Wolfgang;AT
2460113.390914;11.316;0.002;R;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.06;Z;;13.627;SN 2023IXF;AAVSO;STD;;;;1299250181;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460113.392083;11.321;0.002;R;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.06;Z;;13.632;SN 2023IXF;AAVSO;STD;;;;1299250182;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460113.393252;11.313;0.002;R;SHPI;;ENSEMBLE;000-BKD-534;X28720YV;;0;1.06;Z;;13.643;SN 2023IXF;AAVSO;STD;;;;1299250183;0;CCD;ASTROART 7.0;Sharp, Ian;GB
2460113.406725;12.140;0.003;B;MDAD;;ensemble;;X28733CD;Johnsons B-band image taken by Astronomical Observatory of the Jagiellonian University's 0.5 meter telescope remotely through Skynet. Observers: Menna Ellaqany, Valeria Garcia-Lopez, Chris Jungkind, David Moffett (MDAD);0;;Z;;;SN 2023ixf;AAVSO;STD;;;;1299263811;0;CCD;;Moffett, David;US
