MJD,mag,uncert
60128.919987999834,11.552,0.003
60128.921145999804,11.551,0.003
60128.92231500009,11.552,0.003
60128.92347199982,11.554,0.003
60129.160649999976,11.622,0.007
60129.166569999885,11.632,0.007
60129.17248000018,11.634,0.007
60129.17835000018,11.638,0.009
60129.18422000017,11.637,0.009
60129.19008000009,11.629,0.008
60129.199159999844,11.585,0.009
60129.8228699998,11.552,0.017
60129.82364600012,11.548,0.016
60129.8244210002,11.553,0.016
60129.82519700006,11.547,0.015
60129.82597200014,11.555,0.016
60129.82674799999,11.545,0.016
60129.82752300007,11.554,0.015
60129.82829899993,11.546,0.016
60129.82907400001,11.548,0.015
60129.829849999864,11.549,0.016
60129.90487299999,11.575,0.003
60129.90604199981,11.573,0.003
60129.9072110001,11.572,0.003
60129.90837999992,11.574,0.003
60129.90956000006,11.571,0.003
60129.91072899988,11.573,0.003
60130.101520000026,11.565,0.012
60130.19907000009,11.579,0.009
60130.90482599987,11.577,0.003
60130.905995000154,11.577,0.003
60130.907163999975,11.568,0.003
60130.908332999796,11.581,0.003
60130.90950200008,11.583,0.003
60130.9106709999,11.582,0.003
60130.91670700023,11.561,0.004
60130.91745499987,11.579,0.003
60130.91820400022,11.575,0.003
60130.91895199986,11.565,0.004
60130.91970100021,11.571,0.003
60130.93180999998,11.588,0.004
60131.179409999866,11.653,0.005
60131.18526999978,11.652,0.005
60131.19118000008,11.641,0.005
60131.197050000075,11.644,0.005
60131.19859999977,11.601,0.009
60131.20292000007,11.65,0.005
60131.208779999986,11.649,0.005
60131.25305899978,11.605,0.001
60131.8244909998,11.578,0.016
60131.82525500003,11.567,0.016
60131.82603000011,11.572,0.016
60131.82680599997,11.574,0.016
60131.82758100005,11.575,0.016
60131.82835600013,11.565,0.016
60131.829131999984,11.57,0.016
60131.829907000065,11.57,0.016
60131.83068299992,11.574,0.016
60131.831458,11.573,0.016
60131.879592999816,11.602,0.007
60131.879970000125,11.591,0.007
60131.899550000206,11.505,0.007
60131.9070489998,11.593,0.003
60131.908228999935,11.584,0.003
60131.90939800022,11.591,0.003
60131.91056700004,11.586,0.003
60131.91173599986,11.586,0.003
60131.91290500015,11.583,0.003
60131.93686300004,11.62,0.003
60131.938322000206,11.624,0.003
60131.93978000013,11.62,0.003
60131.94123800006,11.609,0.003
60131.98865000019,11.603,0.004
60132.14582999982,11.573,0.002
60132.19876000006,11.607,0.009
60132.211939999834,11.627,0.039
60132.23403899977,11.638,0.004
60132.41971099982,11.603,0.002
60132.437977999914,11.607,0.002
60132.828854000196,11.567,0.016
60132.82963000005,11.571,0.016
60132.83040500013,11.578,0.016
60132.83118099999,11.581,0.016
60132.83195600007,11.577,0.017
60132.83273100015,11.586,0.016
60132.833507,11.582,0.015
60132.83428200008,11.581,0.015
60132.83505799994,11.575,0.016
60132.8459950001,11.567,0.016
60132.84677099995,11.568,0.016
60132.84754600003,11.569,0.015
60132.84832199989,11.568,0.015
60132.84909699997,11.567,0.016
60132.849872999825,11.573,0.015
60132.850647999905,11.566,0.016
60132.851424000226,11.564,0.016
60132.85219899984,11.567,0.015
60132.85297500016,11.565,0.016
60132.89212899981,11.599,0.008
60132.89233400021,11.618,0.008
60132.896219999995,11.621,0.004
60132.896947000176,11.611,0.004
60132.913040000014,11.613,0.004
60132.940961000044,11.622,0.003
60132.94241899997,11.62,0.003
60132.943876999896,11.631,0.003
60132.94533600006,11.627,0.003
60132.96134300018,11.627,0.003
60132.9628010001,11.626,0.003
60132.96425900003,11.626,0.003
60132.965718000196,11.631,0.003
60133.198450000025,11.616,0.009
60133.89209200023,11.603,0.024
60133.898206000216,11.607,0.002
60133.89972200012,11.594,0.002
60133.90123800002,11.609,0.002
60133.902766000014,11.603,0.003
60133.910405000206,11.612,0.003
60133.91192100011,11.605,0.003
60133.913437999785,11.605,0.003
60133.91495400015,11.6,0.003
60133.94684999995,11.618,0.005
60134.19868999999,11.636,0.009
60134.21429000003,11.655,0.045
60134.82115700003,11.595,0.017
60134.82193299988,11.604,0.017
60134.82270799996,11.601,0.016
60134.82348399982,11.603,0.016
60134.8242589999,11.599,0.016
60134.82503500022,11.609,0.015
60134.825809999835,11.618,0.015
60134.826586000156,11.598,0.016
60134.82736099977,11.592,0.015
60134.82813700009,11.606,0.016
60134.89025499998,11.629,0.003
60134.891782000195,11.639,0.003
60134.89282799978,11.604,0.025
60134.89329899987,11.633,0.003
60135.1220300002,11.612,0.002
60135.15517000016,11.624,0.018
60135.16061400017,11.684,0.014
60135.16634800006,11.644,0.013
60135.17214100016,11.636,0.013
60135.177761000115,11.652,0.011
60135.18348299991,11.682,0.012
60135.18918999983,11.643,0.011
60135.19696900016,11.649,0.011
60135.19822000014,11.646,0.008
60135.20316899987,11.683,0.011
60135.20900399983,11.668,0.013
60135.21467499994,11.708,0.012
60135.22035899991,11.618,0.013
60135.22562000016,11.614,0.014
60135.23189300019,11.66,0.012
60135.238797000144,11.636,0.011
60135.24585099984,11.667,0.012
60135.25139700016,11.657,0.012
60135.257379000075,11.637,0.012
60135.26313599991,11.672,0.014
60135.268718000036,11.643,0.012
60135.27457199991,11.617,0.012
60135.28175899992,11.633,0.002
60135.28214300005,11.693,0.013
60135.28886200022,11.694,0.013
60135.295043999795,11.69,0.012
60135.30061399983,11.658,0.012
60135.306375999935,11.683,0.012
60135.31204300001,11.658,0.012
60135.31780199986,11.681,0.012
60135.323967000004,11.644,0.013
60135.33180799987,11.68,0.012
60135.33739,11.67,0.013
60135.34328200016,11.672,0.013
60135.34874799987,11.685,0.014
60135.35491000023,11.666,0.014
60135.36132899998,11.672,0.014
60135.36711899983,11.656,0.017
60135.375384999905,11.662,0.016
60135.894280000124,11.61,0.008
60135.895579,11.637,0.003
60135.89711799985,11.627,0.003
60135.89864599984,11.63,0.003
60135.90018500015,11.627,0.003
60135.90796299977,11.632,0.003
60135.90950200008,11.628,0.003
60135.91104200017,11.623,0.003
60135.91255800007,11.629,0.003
60135.91851000022,11.65,0.004
60135.92589600012,11.598,0.004
60135.926644000225,11.6,0.004
60135.92739300011,11.592,0.004
60135.92814199999,11.603,0.004
60135.96505000023,11.522,0.015
60136.214250000194,11.669,0.040
60136.89301900007,11.63,0.023
60136.89466399979,11.637,0.003
60136.89616899984,11.639,0.003
60136.89768500021,11.637,0.003
60136.89920100011,11.635,0.003
60137.36171999993,11.648,0.009
60137.909920000006,11.655,0.004
60137.94407200022,11.625,0.004
60137.9448210001,11.623,0.003
60137.94556900021,11.641,0.003
60138.023190000094,11.525,0.009
60138.19803000009,11.669,0.008
60138.89638900012,11.662,0.002
60138.89790500002,11.663,0.002
60138.89942099992,11.659,0.002
60138.900948999915,11.66,0.002
60138.91029000003,11.655,0.005
60138.910970000084,11.557,0.007
60139.19736000011,11.683,0.008
60139.253089000005,11.686,0.002
60139.895301000215,11.672,0.002
60139.89681700012,11.668,0.002
60139.89834500011,11.664,0.002
60139.899873000104,11.672,0.002
60140.102340000216,11.662,0.009
60140.19696999993,11.693,0.008
60140.84508100012,11.671,0.019
60140.84586799983,11.664,0.019
60140.84664400015,11.671,0.019
60140.84743099986,11.653,0.019
60140.84821800003,11.675,0.019
60140.86094899988,11.665,0.018
60140.8617250002,11.659,0.019
60140.862511999905,11.66,0.019
60140.863286999986,11.653,0.020
60140.86406299984,11.659,0.020
60140.88774699997,11.71,0.047
60140.89705999987,11.686,0.002
60140.898587999865,11.685,0.002
60140.90024300013,11.68,0.002
60140.90175900003,11.689,0.002
60141.196380000096,11.71,0.008
60141.887676999904,11.71,0.020
60141.896226999816,11.702,0.003
60141.89774300018,11.716,0.004
60141.89942099992,11.69,0.003
60141.900936999824,11.699,0.003
60142.194869999774,11.719,0.008
60142.896898000035,11.707,0.003
60142.89840300009,11.705,0.003
60142.9000690002,11.706,0.003
60142.901585999876,11.704,0.003
60142.90774999978,11.72,0.004
60142.908042999916,11.707,0.035
60143.19505000021,11.723,0.009
60143.88721500011,11.716,0.010
60143.89300899999,11.717,0.003
60143.89451400004,11.721,0.003
60143.89619199978,11.73,0.003
60143.89769699983,11.715,0.003
60144.89025900001,11.652,0.084
60144.891875000205,11.735,0.003
60144.89339100011,11.732,0.003
60144.895057999995,11.741,0.003
60144.8965739999,11.737,0.003
60145.08692000015,11.731,0.008
60145.19512999989,11.756,0.008
60145.88313699979,11.744,0.003
60145.88464100007,11.751,0.003
60145.886285000015,11.746,0.003
60145.887238000054,11.843,0.024
60145.88782399986,11.741,0.003
60145.88818999985,11.774,0.006
60146.19431999978,11.774,0.008
60146.23239699984,11.784,0.002
60146.889800000004,11.674,0.0099
60146.890180000104,11.666,0.0097
60146.8905600002,11.67,0.0097
60146.89093999984,11.668,0.0098
60146.89131999994,11.689,0.0100
60146.91650500009,11.758,0.003
60146.91802099999,11.767,0.003
60146.919699000195,11.766,0.003
60146.92120399978,11.763,0.003
60147.201400000136,11.84,0.036
60147.22221999988,11.781,0.009
60147.8824649998,11.785,0.003
60147.88399299979,11.791,0.003
60147.885660000145,11.778,0.003
60147.8871869999,11.788,0.003
60147.88752300013,11.882,0.289
60148.066610000096,11.84,0.008
60148.191269999836,11.798,0.009
60148.880601999816,11.801,0.003
60148.88211800018,11.806,0.003
60148.88378500007,11.801,0.003
60148.88530099997,11.799,0.003
60148.88731400017,11.72,0.147
60149.076189999934,11.781,0.005
60149.88139999984,11.853,0.003
60149.88292799983,11.855,0.003
60149.884583000094,11.853,0.003
60149.88611100009,11.854,0.003
60150.06799999997,11.867,0.003
60150.19146999996,11.836,0.009
60150.97335600015,11.87,0.003
60150.97488400014,11.872,0.003
60150.97638900019,11.857,0.003
60150.977917000186,11.86,0.003
60151.15085399989,11.899,0.013
60151.158371000085,11.865,0.012
60151.16502599977,11.856,0.012
60151.17170999991,11.838,0.011
60151.17845000001,11.834,0.011
60151.185035999864,11.899,0.012
60151.19220700022,11.824,0.011
60151.192509999964,11.848,0.008
60151.20096600009,11.843,0.011
60151.207663000096,11.877,0.012
60151.21431900002,11.896,0.012
60151.2206199998,11.892,0.013
60151.23418499995,11.912,0.023
60151.245190999936,11.918,0.036
60151.252038999926,11.892,0.032
60151.25671100011,11.881,0.012
60151.268809999805,11.905,0.015
60151.27619800018,11.884,0.023
60151.282215999905,11.897,0.017
60151.287372999825,11.934,0.035
60151.88186299987,11.903,0.003
60151.88336799992,11.916,0.003
60151.88487299997,11.903,0.003
60151.886376999784,11.902,0.003
60151.88730299985,11.925,0.011
60152.115009999834,11.854,0.002
60152.19071000023,11.866,0.008
60152.87965299981,11.93,0.003
60152.8803989999,11.925,0.014
60152.8811809998,11.922,0.003
60152.88268500008,11.923,0.003
60152.88420099998,11.92,0.003
60153.08116000006,11.862,0.005
60153.19132000022,11.897,0.008
60153.215900000185,11.93,0.045
60153.232555999886,11.913,0.002
60153.80615000008,11.912,0.0109
60153.88048599986,11.956,0.003
60153.88201399986,11.962,0.003
60153.88263999997,11.917,0.005
60153.88366900012,11.963,0.003
60153.88518500002,11.953,0.003
60154.189809999894,11.918,0.008
60154.23812500015,11.98,0.004
60154.88042300008,12.042,0.014
60154.88173600007,11.975,0.003
60154.88322900003,11.979,0.003
60154.88491899986,11.979,0.003
60154.886435000226,11.978,0.003
60154.8867899999,11.948,0.004
60154.91325399978,11.938,0.005
60154.91400300013,11.921,0.004
60154.91475099977,11.94,0.004
60155.18873000005,11.946,0.010
60155.880394000094,11.998,0.003
60155.88191,12.001,0.003
60155.8835880002,11.998,0.003
60155.8851040001,12.004,0.003
60155.919139999896,11.976,0.051
60156.87483800016,12.029,0.003
60156.876354000065,12.028,0.003
60156.878031999804,12.02,0.003
60156.879536999855,12.03,0.003
60157.18877999997,11.997,0.008
60157.81401999993,12.06,0.0164
60157.873321999796,12.05,0.003
60157.87483800016,12.05,0.003
60157.87648099987,12.074,0.003
60157.87802099995,12.055,0.003
60158.188889999874,12.036,0.008
60158.881169000175,12.099,0.003
60158.88268500008,12.105,0.003
60158.884362999815,12.103,0.003
60158.88586799987,12.101,0.003
60159.07499000011,12.033,0.005
60159.18712999998,12.076,0.008
60159.23811300006,12.102,0.006
60159.873461000156,12.155,0.003
60159.87497700006,12.153,0.003
60159.87659699982,12.15,0.003
60159.87810199987,12.146,0.003
60159.8957270002,12.093,0.005
60159.89647499984,12.089,0.004
60159.89722400019,12.088,0.004
60160.17917999998,12.167,0.029
60160.18704999983,12.16,0.044
60160.196090000216,12.123,0.008
60160.211806999985,12.071,0.002
60160.873565000016,12.209,0.003
60160.87506899983,12.21,0.003
60160.87673600018,12.214,0.003
60160.87824100023,12.197,0.003
60160.88189999992,12.193,0.006
60161.86669000005,12.281,0.003
60161.868193999864,12.294,0.003
60161.86983799981,12.288,0.003
60161.87135400018,12.293,0.003
60162.21432999987,12.274,0.009
60162.87168999994,12.399,0.003
60162.873205999844,12.392,0.003
60162.874861000106,12.395,0.003
60162.87637700001,12.397,0.003
60162.89557000017,12.356,0.046
60162.929210000206,12.373,0.008
60163.86543999985,12.486,0.007
60163.86919299979,12.52,0.018
60163.87138900021,12.534,0.004
60163.87290500011,12.529,0.004
60163.87458299985,12.542,0.004
60163.876099999994,12.53,0.004
60163.88804000011,12.523,0.067
60164.18685000017,12.566,0.038
60164.212050000206,12.505,0.009
60164.8039119998,12.588,0.017
60164.80538199982,12.599,0.018
60164.806851999834,12.587,0.018
60164.80832199985,12.589,0.017
60164.80979199987,12.59,0.017
60164.87202499993,12.681,0.005
60164.87369199982,12.682,0.005
60164.87520800019,12.67,0.005
60165.10254999995,12.626,0.004
60165.21779000014,12.643,0.009
60165.862507999875,12.807,0.060
60165.86579600023,12.743,0.007
60165.86654399987,12.748,0.007
60165.86729300022,12.703,0.007
60165.87888000021,12.782,0.006
60165.91070599994,12.821,0.005
60165.912186999805,12.82,0.005
60165.91365699982,12.815,0.005
60166.231250000186,12.794,0.010
60166.86792800017,12.972,0.006
60166.869491000194,12.957,0.006
60166.87116899993,12.976,0.006
60166.87270799978,12.975,0.006
60166.873606000096,12.95,0.007
60166.880245000124,12.946,0.006
60166.89057999989,12.919,0.007
60166.91000000015,12.899,0.072
60166.94452399993,12.837,0.010
60166.945272999816,12.83,0.011
60166.946769999806,12.839,0.008
60167.19075000007,13.007,0.029
60167.87135400018,13.098,0.005
60167.87287000008,13.108,0.005
60167.87450199993,13.081,0.005
60167.876019000076,13.075,0.005
60168.18000000017,13.099,0.034
60168.1898500002,13.025,0.011
60168.202730999794,13.114,0.007
60168.255297000054,13.085,0.004
60168.864235999994,13.199,0.005
60168.865751999896,13.191,0.005
60168.86739599984,13.181,0.005
60168.86893500015,13.189,0.005
60168.92316999985,13.164,0.010
60169.109850000124,13.118,0.003
60169.20667999983,13.116,0.012
60169.860578999855,13.18,0.009
60169.86132699996,13.192,0.011
60169.8630090002,13.275,0.005
60169.8645250001,13.283,0.005
60169.8661460001,13.269,0.005
60169.867662000004,13.275,0.005
60169.869899999816,13.188,0.005
60169.87998999981,13.214,0.008
60170.20965000009,13.183,0.013
60170.86486099986,13.329,0.006
60170.86637700023,13.326,0.006
60170.86805600021,13.321,0.006
60170.86957200011,13.326,0.006
60171.20831000013,13.237,0.011
60171.86429399997,13.375,0.007
60171.86579900002,13.381,0.007
60171.867430999875,13.382,0.007
60171.86894699978,13.377,0.007
60171.912339999806,13.337,0.012
60172.095160000026,13.279,0.006
60172.11456000013,13.237,0.014
60172.20752000017,13.279,0.011
60172.864329,13.404,0.006
60172.865844999906,13.412,0.006
60172.86752300011,13.407,0.006
60172.86903900001,13.408,0.006
60172.872919999994,13.337,0.010
60173.250969999935,13.309,0.011
60173.86449099984,13.443,0.006
60173.86599500012,13.418,0.006
60173.86764999991,13.435,0.006
60173.869167000055,13.421,0.006
60174.887337999884,13.455,0.006
60174.888842999935,13.456,0.006
60174.890486000106,13.457,0.006
60174.89199100016,13.445,0.006
60175.279329999816,13.338,0.012
60175.85183000006,13.415,0.010
60175.862743000034,13.385,0.016
60175.86437499989,13.47,0.007
60175.86589099979,13.473,0.007
60175.8675350002,13.465,0.006
60175.869063000195,13.476,0.006
60176.09990999987,13.352,0.008
60176.86017000023,13.425,0.010
60176.861887000035,13.485,0.007
60176.862610000186,13.376,0.020
60176.863390999846,13.484,0.006
60176.86504600011,13.488,0.007
60176.866562999785,13.5,0.007
60177.85553199984,13.398,0.011
60177.85628100019,13.399,0.010
60177.8636690001,13.503,0.006
60177.86517400015,13.503,0.007
60177.86686300021,13.498,0.007
60177.86837999988,13.499,0.007
60178.095540000126,13.391,0.011
60178.85024000006,13.439,0.010
60178.85498799989,13.521,0.006
60178.85649299994,13.517,0.006
60178.858124999795,13.515,0.006
60178.85964100016,13.511,0.006
60178.88170300005,13.593,0.015
60178.88320000004,13.572,0.011
60179.11946000019,13.409,0.010
60179.8278239998,13.522,0.022
60179.85509299999,13.521,0.007
60179.85564999981,13.474,0.015
60179.8565969998,13.542,0.007
60179.858252000064,13.512,0.007
60179.859769000206,13.549,0.007
60179.89030400012,13.413,0.010
60179.891053,13.418,0.012
60180.19576000003,13.406,0.012
60180.82850799989,13.492,0.019
60180.85693300003,13.539,0.007
60180.85843699984,13.562,0.007
60180.86008099979,13.538,0.007
60180.86158599984,13.549,0.007
60181.19639999978,13.429,0.012
60181.23450300004,13.415,0.007
60181.839989999775,13.465,0.011
60182.229799999855,13.443,0.012
60182.863958000205,13.572,0.009
60183.16991000017,13.464,0.013
60183.82406000001,13.6,0.02
60183.82943900023,13.575,0.007
60183.83915300015,13.451,0.014
60183.841399000026,13.444,0.013
60183.86552100023,13.588,0.009
60183.867037000135,13.57,0.009
60184.111060000025,13.428,0.009
60184.196229999885,13.453,0.013
60184.84392399993,13.599,0.008
60184.845428000204,13.585,0.008
60184.847118000034,13.586,0.008
60184.855239999946,13.61,0.02
60185.06348000001,13.46,0.018
60185.213109999895,13.461,0.014
60185.842894,13.608,0.008
60185.84442100022,13.603,0.008
60185.846076000016,13.604,0.008
60186.84261600021,13.626,0.009
60186.844132000115,13.615,0.009
60186.84577499982,13.612,0.009
60186.8756599999,13.61,0.00
60187.15916999988,13.608,0.041
60187.22281999979,13.494,0.016
60187.84277800005,13.616,0.009
60187.84429399995,13.621,0.009
60187.8459379999,13.633,0.008
60187.8727500001,13.64,0.01
60188.141631999984,13.604,0.013
60188.222839999944,13.499,0.013
60189.1949,13.523,0.010
60189.82843999984,13.551,0.024
60189.8433699999,13.545,0.020
60190.83179299999,13.528,0.010
60190.8325410001,13.525,0.012
60191.077550000045,13.518,0.019
60191.18428999977,13.544,0.009
60191.83358799992,13.535,0.011
60191.84163200017,13.655,0.008
60191.84314800007,13.658,0.008
60191.84387800004,13.611,0.011
60191.84482599981,13.659,0.008
60191.84537599981,13.611,0.013
60191.87288200017,13.684,0.011
60191.874421000015,13.657,0.011
60191.87597199995,13.652,0.011
60192.09528000001,13.536,0.011
60192.150859999936,13.66,0.043
60192.18377,13.541,0.009
60192.838010000065,13.566,0.013
60192.86669000005,13.678,0.013
60192.86824099999,13.67,0.013
60192.869791999925,13.701,0.013
60193.182200000156,13.558,0.009
60193.25570400013,13.607,0.008
60193.82288100012,13.718,0.031
60193.83729800023,13.622,0.011
60193.838047000114,13.624,0.010
60194.18110000016,13.568,0.009
60194.81253700005,13.551,0.014
60194.833198999986,13.679,0.032
60194.83802600019,13.661,0.010
60194.83877399983,13.669,0.013
60195.162810000125,13.577,0.009
60195.82993099978,13.706,0.007
60195.83144700015,13.687,0.007
60195.833101999946,13.693,0.007
60196.17986000003,13.595,0.010
60196.8263249998,13.649,0.017
60196.827074000146,13.649,0.015
60196.829919000156,13.706,0.007
60196.83144700015,13.699,0.007
60196.833079,13.7,0.007
60197.810329,13.65,0.026
60197.817220000084,13.638,0.018
60197.82996500004,13.717,0.007
60197.83147000009,13.733,0.007
60197.83312499989,13.705,0.008
60198.17786000017,13.593,0.009
60198.828714999836,13.717,0.007
60198.83021999989,13.718,0.008
60198.83185200021,13.734,0.008
60198.833279999904,13.607,0.014
60199.012480000034,13.577,0.016
60199.162219999824,13.626,0.009
60199.82986100018,13.729,0.008
60199.83136600023,13.728,0.008
60200.17519999994,13.621,0.009
