MJD,mag,uncert
60098.18931999989,11.184,0.051
60098.19011999993,11.154,0.051
60098.19093000004,11.167,0.051
60098.19173000008,11.156,0.051
60098.19253000012,11.174,0.051
60098.193330000155,11.187,0.051
60098.1941399998,11.162,0.051
60098.19493999984,11.153,0.051
60098.19573999988,11.19,0.051
60098.19652999984,11.181,0.051
60098.19732999988,11.21,0.051
60098.19812999992,11.156,0.051
60098.198929999955,11.196,0.051
60098.19972999999,11.186,0.051
60098.200000000186,11.19,0.05
60098.20053000003,11.193,0.051
60098.20131999999,11.162,0.051
60098.20212000003,11.192,0.051
60098.20292000007,11.182,0.051
60098.20373000018,11.154,0.051
60098.20453000022,11.218,0.051
60098.20532999979,11.185,0.051
60098.20612999983,11.172,0.051
60098.20692999987,11.204,0.051
60098.20773999998,11.11,0.051
60098.20854000002,11.182,0.051
60098.20934000006,11.202,0.051
60098.21015000017,11.173,0.051
60098.21095000021,11.169,0.051
60098.211749999784,11.141,0.051
60098.21254999982,11.179,0.051
60098.21334999986,11.153,0.051
60098.2141499999,11.155,0.051
60098.21496000001,11.159,0.051
60098.21576000005,11.128,0.051
60098.21656000009,11.195,0.051
60098.2173700002,11.191,0.051
60098.218169999775,11.191,0.051
60098.21896999981,11.172,0.051
60098.219759999774,11.146,0.051
60098.22055999981,11.148,0.051
60098.22135999985,11.171,0.051
60098.22215999989,11.172,0.051
60098.22294999985,11.149,0.051
60098.22374999989,11.193,0.051
60098.224549999926,11.186,0.051
60098.225349999964,11.186,0.051
60098.22615,11.156,0.051
60098.22695000004,11.153,0.051
60098.22775000008,11.183,0.051
60098.22856000019,11.151,0.051
60098.22936000023,11.15,0.051
60098.2301599998,11.153,0.051
60098.23096999992,11.182,0.051
60098.231769999955,11.177,0.051
60098.23256999999,11.192,0.051
60098.23337000003,11.154,0.051
60098.234180000145,11.176,0.051
60098.23497000011,11.203,0.051
60098.235770000145,11.161,0.051
60098.23657000018,11.17,0.051
60098.23737000022,11.243,0.051
60098.23816999979,11.184,0.051
60098.23896999983,11.225,0.051
60098.23976999987,11.192,0.051
60098.24055999983,11.168,0.051
60098.24135999987,11.182,0.051
60098.24215999991,11.179,0.051
60098.42285700003,11.28,0.024
60098.45775000006,11.22,0.004
60098.458279999904,11.216,0.004
60098.45880000014,11.221,0.005
60098.459290000144,11.225,0.004
60098.8147450001,11.143,0.009
60098.81539400015,11.157,0.009
60098.81604199996,11.151,0.008
60098.816689999774,11.165,0.008
60098.81733800005,11.161,0.009
60098.8443,11.128,0.003
60098.89789400017,11.226,0.002
60098.89827199979,11.23,0.002
60098.89865100011,11.232,0.002
60098.90253000008,11.233,0.0046
60098.91709000012,11.237,0.012
60098.91709000012,11.224,0.018
60098.921817000024,11.176,0.002
60098.92327499995,11.178,0.002
60098.92473400012,11.176,0.002
60098.92619200004,11.186,0.002
60098.92764999997,11.178,0.002
60098.93520000018,11.21,0.005
60099.15024900017,11.259,0.003
60099.15848200023,11.261,0.003
60099.16390000004,11.259,0.008
60099.16417700006,11.26,0.002
60099.16727000009,11.256,0.008
60099.169906999916,11.262,0.003
60099.170570000075,11.252,0.008
60099.173659999855,11.238,0.051
60099.17382000014,11.26,0.008
60099.17445999989,11.231,0.051
60099.17525999993,11.181,0.051
60099.17565899994,11.261,0.003
60099.17605999997,11.152,0.051
60099.17684999993,11.199,0.051
60099.17707999982,11.26,0.008
60099.17764999997,11.195,0.051
60099.17845000001,11.188,0.051
60099.179250000045,11.202,0.051
60099.18005000008,11.23,0.051
60099.18033999996,11.249,0.008
60099.18085000012,11.22,0.051
60099.18134699995,11.262,0.003
60099.18165000016,11.176,0.051
60099.1824500002,11.179,0.051
60099.18324999977,11.228,0.051
60099.18359000003,11.251,0.008
60099.18404999981,11.213,0.051
60099.184849999845,11.22,0.051
60099.185570000205,11.267,0.085
60099.18564999988,11.235,0.051
60099.18644999992,11.246,0.051
60099.18685000017,11.246,0.008
60099.18709499994,11.261,0.003
60099.18724999996,11.227,0.051
60099.18805,11.229,0.051
60099.18874000013,11.205,0.010
60099.18883999996,11.182,0.051
60099.190150000155,11.27,0.008
60099.190440000035,11.237,0.051
60099.19124000007,11.225,0.051
60099.19204000011,11.165,0.051
60099.19281700021,11.264,0.003
60099.19284000015,11.174,0.051
60099.19340000022,11.261,0.008
60099.19364000019,11.192,0.051
60099.19443000015,11.197,0.051
60099.19523000019,11.194,0.051
60099.196030000225,11.197,0.051
60099.19682000019,11.152,0.051
60099.197620000225,11.161,0.051
60099.1984199998,11.219,0.051
60099.199219999835,11.238,0.051
60099.20001999987,11.218,0.051
60099.20029200008,11.263,0.003
60099.20068999985,11.21,0.05
60099.20081999991,11.237,0.051
60099.20160999987,11.205,0.051
60099.201820000075,11.255,0.025
60099.201820000075,11.261,0.011
60099.20240999991,11.187,0.051
60099.20320999995,11.241,0.051
60099.20399999991,11.221,0.051
60099.20479999995,11.223,0.051
60099.20559999999,11.176,0.051
60099.206400000025,11.17,0.051
60099.20690000011,11.267,0.003
60099.20720000006,11.19,0.051
60099.2080000001,11.212,0.051
60099.20864999993,11.225,0.078
60099.20864999993,11.227,0.075
60099.20880000014,11.201,0.051
60099.20960000018,11.231,0.051
60099.210400000215,11.185,0.051
60099.21090999991,11.24,0.008
60099.21119999979,11.227,0.051
60099.211999999825,11.17,0.051
60099.212733999826,11.26,0.003
60099.21279999986,11.242,0.051
60099.2135999999,11.221,0.051
60099.21439999994,11.228,0.051
60099.21519999998,11.212,0.051
60099.216000000015,11.198,0.051
60099.21680000005,11.178,0.051
60099.21760000009,11.205,0.051
60099.218291,11.257,0.003
60099.21840000013,11.199,0.051
60099.21920000017,11.182,0.051
60099.220000000205,11.225,0.051
60099.22079999978,11.196,0.051
60099.221599999815,11.232,0.051
60099.22239999985,11.208,0.051
60099.22319999989,11.178,0.051
60099.223923999816,11.271,0.003
60099.22399999993,11.242,0.051
60099.22479999997,11.225,0.051
60099.225600000005,11.217,0.051
60099.22640000004,11.21,0.051
60099.22720000008,11.194,0.051
60099.22800000012,11.194,0.051
60099.22879000008,11.212,0.051
60099.22959000012,11.176,0.051
60099.22981399996,11.272,0.003
60099.23039000016,11.236,0.051
60099.231190000195,11.223,0.051
60099.23198999977,11.147,0.052
60099.232789999805,11.213,0.051
60099.23343000002,11.219,0.003
60099.23358999984,11.17,0.051
60099.23398000002,11.221,0.003
60099.23438999988,11.221,0.051
60099.23449999979,11.199,0.003
60099.23499999987,11.213,0.003
60099.23518999992,11.172,0.052
60099.23535200022,11.27,0.003
60099.23598999996,11.194,0.051
60099.23677999992,11.245,0.051
60099.23757999996,11.188,0.051
60099.238379999995,11.199,0.051
60099.23918000003,11.19,0.051
60099.23998000007,11.179,0.051
60099.24078000011,11.215,0.051
60099.24158000015,11.224,0.051
60099.24207000015,11.264,0.002
60099.242380000185,11.174,0.052
60099.24318000022,11.173,0.052
60099.243400000036,11.208,0.003
60099.243910000194,11.212,0.003
60099.243979999796,11.215,0.051
60099.244419999886,11.208,0.003
60099.24477999983,11.222,0.051
60099.244930000044,11.212,0.003
60099.248010000214,11.242,0.005
60099.24926899979,11.262,0.002
60099.25498599978,11.267,0.002
60099.25630000001,11.213,0.004
60099.256810000166,11.217,0.004
60099.25737999985,11.21,0.004
60099.25789000001,11.209,0.004
60099.26045700023,11.259,0.003
60099.266487000044,11.263,0.003
60099.271982999984,11.265,0.003
60099.2778380001,11.267,0.003
60099.27870000014,11.215,0.005
60099.28344799997,11.265,0.003
60099.2915070001,11.274,0.003
60099.297271999996,11.264,0.003
60099.30329799978,11.257,0.003
60099.30950499978,11.26,0.003
60099.314569000155,11.26,0.003
60099.32028400013,11.27,0.003
60099.326051999815,11.26,0.002
60099.33338999981,11.261,0.002
60099.34008600004,11.259,0.003
60099.34573799977,11.263,0.003
60099.351522999816,11.259,0.003
60099.35721499985,11.257,0.003
60099.36292099999,11.261,0.003
60099.36864400003,11.263,0.003
60099.37438300019,11.259,0.003
60099.382491,11.26,0.003
60099.388218000066,11.262,0.003
60099.394532999955,11.257,0.003
60099.40200799983,11.256,0.003
60099.40744900005,11.263,0.004
60099.41345199989,11.266,0.003
60099.41918900004,11.263,0.003
60099.42487199977,11.268,0.003
60099.43062300002,11.268,0.003
60099.435961000156,11.264,0.004
60099.44545800006,11.263,0.005
60099.450916000176,11.266,0.005
60099.45686599985,11.266,0.004
60099.4618739998,11.273,0.006
60099.87184299994,11.261,0.004
60099.8722219998,11.25,0.005
60099.8726019999,11.261,0.004
60099.89826000016,11.267,0.004
60099.912909999955,11.246,0.011
60099.92719000019,11.273,0.021
60099.92719000019,11.261,0.027
60099.92879599985,11.203,0.002
60099.930255000014,11.213,0.002
60099.93171299994,11.2,0.002
60099.933160000015,11.208,0.002
60099.93461799994,11.218,0.002
60100.007329999935,11.102,0.048
60100.12271999987,11.281,0.027
60100.14710999979,11.225,0.011
60100.15228000004,11.291,0.006
60100.15544999996,11.24,0.010
60100.15565000009,11.309,0.006
60100.16215999983,11.29,0.009
60100.17010000022,11.234,0.003
60100.17169999983,11.264,0.050
60100.17192000011,11.286,0.014
60100.17249999987,11.276,0.050
60100.17329999991,11.26,0.050
60100.174099999946,11.21,0.050
60100.17489999998,11.291,0.050
60100.17517000018,11.291,0.007
60100.175689999945,11.25,0.050
60100.17648999998,11.25,0.050
60100.17729000002,11.254,0.050
60100.17809000006,11.243,0.050
60100.178429999854,11.291,0.007
60100.1788900001,11.277,0.050
60100.179690000135,11.236,0.050
60100.18049000017,11.23,0.050
60100.18129000021,11.236,0.050
60100.181720000226,11.29,0.007
60100.182089999784,11.233,0.050
60100.18288999982,11.207,0.050
60100.18368999986,11.255,0.050
60100.18447999982,11.248,0.050
60100.18527999986,11.253,0.050
60100.1860799999,11.237,0.050
60100.186879999936,11.247,0.050
60100.18767999997,11.176,0.050
60100.18848000001,11.246,0.050
60100.18928000005,11.266,0.050
60100.189679999836,11.243,0.010
60100.19008000009,11.261,0.050
60100.19087000005,11.234,0.050
60100.19167000009,11.229,0.050
60100.192470000125,11.292,0.050
60100.193279999774,11.267,0.050
60100.19407999981,11.254,0.050
60100.19487999985,11.254,0.050
60100.19567999989,11.253,0.050
60100.196479999926,11.268,0.050
60100.197279999964,11.282,0.050
60100.19808,11.252,0.050
60100.19888000004,11.227,0.050
60100.19968000008,11.26,0.050
60100.200480000116,11.26,0.050
60100.201280000154,11.224,0.050
60100.202070000116,11.223,0.050
60100.202870000154,11.228,0.050
60100.20367000019,11.25,0.050
60100.20446000015,11.174,0.051
60100.20526000019,11.251,0.050
60100.20606000023,11.226,0.050
60100.2068599998,11.257,0.050
60100.20765999984,11.223,0.050
60100.20845999988,11.196,0.050
60100.209259999916,11.241,0.050
60100.21004999988,11.235,0.050
60100.21085999999,11.228,0.050
60100.211649999954,11.262,0.050
60100.21244999999,11.244,0.050
60100.21325000003,11.212,0.050
60100.21405000007,11.23,0.050
60100.214850000106,11.256,0.050
60100.215650000144,11.255,0.050
60100.21645000018,11.219,0.050
60100.217240000144,11.28,0.050
60100.21804999979,11.216,0.050
60100.21884999983,11.241,0.050
60100.21964999987,11.236,0.050
60100.22043999983,11.225,0.050
60100.22123999987,11.202,0.050
60100.222039999906,11.257,0.050
60100.222839999944,11.225,0.050
60100.223629999906,11.274,0.050
60100.224429999944,11.252,0.050
60100.22522999998,11.253,0.050
60100.22603000002,11.241,0.050
60100.22683000006,11.264,0.050
60100.227630000096,11.246,0.050
60100.228430000134,11.236,0.050
60100.229220000096,11.249,0.050
60100.230020000134,11.249,0.050
60100.23082000017,11.228,0.050
60100.23162000021,11.218,0.050
60100.23241999978,11.242,0.050
60100.23321999982,11.266,0.050
60100.23400999978,11.237,0.050
60100.234470000025,11.249,0.003
60100.23480999982,11.227,0.050
60100.23498999979,11.238,0.004
60100.23549999995,11.25,0.004
60100.23560999986,11.24,0.050
60100.23600000003,11.236,0.005
60100.236409999896,11.267,0.050
60100.237209999934,11.24,0.050
60100.23800999997,11.229,0.050
60100.23881000001,11.291,0.050
60100.23959999997,11.222,0.050
60100.24040000001,11.233,0.050
60100.24120000005,11.226,0.050
60100.242000000086,11.235,0.050
60100.242800000124,11.204,0.051
60100.24727000017,11.229,0.004
60100.24777999986,11.244,0.004
60100.24827999994,11.246,0.004
60100.24878000002,11.234,0.004
60100.42343199998,11.325,0.012
60100.8658400001,11.266,0.009
60100.86632800009,11.29,0.004
60100.86688200012,11.284,0.003
60100.87086699996,11.287,0.002
60100.87142099999,11.291,0.002
60100.87149999989,11.274,0.007
60100.87197500002,11.305,0.003
60100.92894699983,11.253,0.002
60100.930405000225,11.241,0.002
60100.93186300015,11.25,0.002
60100.93332199985,11.247,0.002
60100.93477999978,11.25,0.002
60100.93527999986,11.295,0.024
60100.93527999986,11.284,0.025
60100.957229999825,11.219,0.047
60100.974719999824,11.307,0.004
60100.9981999998,11.305,0.014
60100.9991700002,11.308,0.012
60100.999220000114,11.36,0.05
60100.99992999993,11.299,0.013
60101.13587999996,11.275,0.003
60101.185039999895,11.321,0.005
60101.18830000004,11.32,0.005
60101.191550000105,11.317,0.005
60101.19480999978,11.32,0.006
60101.19805999985,11.328,0.005
60101.20130999992,11.325,0.005
60101.252400000114,11.375,0.021
60101.252749999985,11.26,0.019
60101.418149000034,11.358,0.021
60101.82639000006,11.6,0.01
60101.904519999865,11.35,0.004
60101.92873799987,11.286,0.002
60101.93020799989,11.286,0.002
60101.931654999964,11.281,0.002
60101.93311299989,11.27,0.002
60101.93457200006,11.29,0.002
60102.00546000013,11.24,0.05
60102.14720000001,11.363,0.005
60102.15046000015,11.356,0.005
60102.15377999982,11.36,0.005
60102.15711000003,11.37,0.005
60102.16042000009,11.359,0.005
60102.16374999983,11.361,0.005
60102.21163999988,11.322,0.003
60102.219180000015,11.307,0.050
60102.21998000005,11.331,0.050
60102.22078000009,11.324,0.050
60102.22158000013,11.347,0.050
60102.22238000017,11.307,0.050
60102.223180000205,11.319,0.050
60102.22397999978,11.313,0.050
60102.224779999815,11.308,0.050
60102.22557999985,11.37,0.050
60102.226369999815,11.293,0.050
60102.22717999993,11.339,0.050
60102.22797999997,11.357,0.050
60102.228780000005,11.333,0.050
60102.22958000004,11.305,0.050
60102.230370000005,11.317,0.050
60102.23117000004,11.327,0.050
60102.231960000005,11.334,0.050
60102.23276000004,11.291,0.050
60102.23356000008,11.306,0.050
60102.23436000012,11.276,0.050
60102.23516000016,11.319,0.050
60102.235960000195,11.312,0.050
60102.23676000023,11.332,0.050
60102.237559999805,11.303,0.050
60102.23835999984,11.318,0.050
60102.23915999988,11.297,0.050
60102.23995999992,11.342,0.050
60102.24075999996,11.302,0.050
60102.241559999995,11.343,0.050
60102.24236000003,11.324,0.050
60102.24236000003,11.31,0.05
60102.24316000007,11.316,0.050
60102.24396000011,11.301,0.050
60102.24476000015,11.299,0.050
60102.245560000185,11.326,0.050
60102.24636000022,11.279,0.050
60102.247159999795,11.326,0.050
60102.81893499987,11.324,0.030
60102.82034699991,11.317,0.030
60102.821758999955,11.319,0.027
60102.823171,11.313,0.028
60102.82458300004,11.305,0.027
60102.826053000055,11.313,0.025
60102.8274650001,11.322,0.025
60102.82887700014,11.304,0.025
60102.83028900018,11.305,0.027
60102.83170100022,11.313,0.024
60102.89582999982,11.4,0.1
60102.925150000025,11.364,0.004
60102.92593999999,11.384,0.010
60102.92593999999,11.373,0.014
60102.92869199999,11.326,0.002
60102.93014999991,11.318,0.002
60102.93160900008,11.324,0.002
60102.9328999999,11.315,0.004
60102.933067000005,11.326,0.002
60102.93453700002,11.326,0.002
60102.935099999886,11.309,0.004
60102.937299999874,11.313,0.004
60102.93949999986,11.308,0.004
60102.94169999985,11.312,0.004
60103.009260000195,11.369,0.029
60103.0362300002,11.18,0.05
60103.11645000009,11.357,0.002
60103.15602000011,11.354,0.003
60103.15941999992,11.352,0.003
60103.16651999997,11.384,0.003
60103.17719000019,11.38,0.003
60103.18784999987,11.355,0.003
60103.198359999806,11.375,0.003
60103.208910000045,11.376,0.003
60103.21426999988,11.367,0.002
60103.217918000184,11.522,0.000
60103.21931000007,11.35,0.003
60103.22977000009,11.357,0.003
60103.24036999978,11.376,0.003
60103.241909999866,11.375,0.003
60103.242480000015,11.371,0.003
60103.242999999784,11.359,0.003
60103.24354999978,11.359,0.003
60103.24958000006,11.356,0.004
60103.25009999983,11.35,0.004
60103.25060999999,11.362,0.003
60103.25107999984,11.372,0.003
60103.251120000146,11.354,0.003
60103.25625000009,11.37,0.05
60103.26154999994,11.365,0.003
60103.27210999979,11.369,0.003
60103.28272000002,11.383,0.003
60103.29336000001,11.367,0.003
60103.3038900001,11.362,0.003
60103.32490999997,11.389,0.003
60103.335409999825,11.381,0.003
60103.34610999981,11.384,0.004
60103.356519999914,11.374,0.003
60103.37754999986,11.379,0.003
60103.388059999794,11.379,0.003
60103.3984699999,11.385,0.003
60103.409190000035,11.38,0.004
60103.90927000018,11.397,0.006
60103.98386499984,11.332,0.049
60103.99173599994,11.358,0.003
60103.993193999864,11.371,0.003
60103.99464099994,11.374,0.003
60103.99570999993,11.436,0.004
60103.996100000106,11.365,0.003
60104.026680000126,11.405,0.010
60104.070356000215,11.381,0.018
60104.07109200023,11.389,0.016
60104.07182700001,11.394,0.015
60104.0734029999,11.391,0.015
60104.07488500001,11.384,0.015
60104.07636700012,11.389,0.014
60104.07785,11.391,0.013
60104.079328999855,11.386,0.013
60104.080812000204,11.379,0.014
60104.1163900001,11.39,0.004
60104.11689999979,11.393,0.002
60104.121329999994,11.389,0.007
60104.16202000016,11.432,0.004
60104.25486000022,11.39,0.05
60104.403500000015,11.441,0.006
60104.404070000164,11.429,0.006
60104.40457999986,11.458,0.006
60104.40516000008,11.441,0.006
60104.411129999906,11.455,0.006
60104.411660000216,11.441,0.007
60104.41215000022,11.431,0.007
60104.85503000021,11.457,0.0126
60104.86320000002,11.378,0.01
60104.86549999984,11.349,0.050
60104.86647199979,11.461,0.008
60104.86719899997,11.465,0.012
60104.87533900002,11.46,0.007
60104.87606499996,11.467,0.006
60104.877940000035,11.422,0.001
60104.89042800013,11.421,0.001
60104.901285000145,11.427,0.001
60104.91214099992,11.425,0.001
60104.915209999774,11.438,0.014
60104.91553999996,11.411,0.014
60104.91864999989,11.468,0.004
60104.919230000116,11.438,0.011
60104.92300899979,11.427,0.001
60104.932870000135,11.417,0.005
60104.9338659998,11.43,0.001
60104.934328999836,11.419,0.005
60104.935775000136,11.408,0.005
60104.93723399984,11.419,0.004
60104.93869200023,11.389,0.005
60104.944722000044,11.423,0.001
60104.95557900006,11.427,0.001
60104.98217999982,11.324,0.028
60105.003190000076,11.31,0.05
60105.130969999824,11.435,0.004
60105.14953000005,11.484,0.005
60105.15481000021,11.48,0.004
60105.15999000007,11.475,0.004
60105.165169999935,11.486,0.004
60105.16995000001,11.461,0.003
60105.1703900001,11.481,0.004
60105.17558000004,11.478,0.004
60105.18056999985,11.441,0.003
60105.19131000014,11.456,0.003
60105.20183000015,11.46,0.003
60105.21109999996,11.444,0.004
60105.21227000002,11.448,0.003
60105.222800000105,11.446,0.003
60105.2333399998,11.456,0.003
60105.24185199989,11.412,0.002
60105.243979999796,11.45,0.003
60105.25417000009,11.47,0.08
60105.25447000004,11.454,0.003
60105.26509999996,11.466,0.003
60105.27569000004,11.459,0.003
60105.28611999983,11.457,0.003
60105.29665999999,11.455,0.003
60105.30715999985,11.429,0.003
60105.31772999978,11.477,0.003
60105.32829000009,11.471,0.003
60105.33882000018,11.447,0.003
60105.34938000003,11.478,0.003
60105.370660000015,11.437,0.003
60105.38110999996,11.457,0.003
60105.39168999996,11.466,0.003
60105.40247000009,11.457,0.003
60105.41307999985,11.454,0.003
60105.42354999995,11.458,0.003
60105.84556999989,11.478,0.007
60105.847860000096,11.473,0.005
60105.890143000055,11.502,0.003
60105.890868999995,11.504,0.003
60105.891594999935,11.504,0.003
60105.92927099997,11.49,0.002
60105.930081000086,11.482,0.002
60105.9308910002,11.482,0.002
60105.93171299994,11.486,0.002
60105.96160000004,11.181,0.023
60105.971349999774,11.489,0.010
60106.08149399981,11.9672,0.0103
60106.09775000019,11.497,0.005
60106.13028999977,11.516,0.030
60106.27139999997,11.461,0.007
60106.27190000005,11.485,0.006
60106.27798999986,11.458,0.004
60106.278560000006,11.454,0.006
60106.279070000164,11.493,0.005
60106.27957999986,11.485,0.004
60106.83917000005,11.509,0.006
60106.860100000165,11.445,0.003
60106.875010000076,11.528,0.005
60106.875736000016,11.536,0.004
60106.87646100018,11.533,0.005
60106.90476900013,11.506,0.004
60106.90557899978,11.505,0.005
60106.90640000021,11.505,0.004
60106.9072110001,11.504,0.004
60106.95396000007,11.245,0.018
60107.168690000195,11.508,0.003
60107.1793399998,11.504,0.003
60107.1898500002,11.501,0.003
60107.20035000006,11.526,0.003
60107.210940000135,11.527,0.003
60107.22147000022,11.525,0.003
60107.23213999998,11.494,0.003
60107.24252999993,11.518,0.003
60107.2530100001,11.51,0.003
60107.253808000125,11.459,0.002
60107.26354000019,11.524,0.004
60107.82386599993,11.515,0.030
60107.82452500006,11.532,0.029
60107.825184999965,11.528,0.032
60107.82584499987,11.537,0.035
60107.82650499977,11.518,0.035
60107.85756999999,11.478,0.003
60107.86390000023,11.399,0.046
60107.88885999983,11.5434,0.004
60107.9185899999,11.57,0.004
60107.92040499998,11.503,0.003
60107.92186299991,11.501,0.003
60107.923322000075,11.516,0.003
60107.92476900015,11.508,0.003
60107.925309999846,11.534,0.014
60107.9488880001,11.827,0.0103
60107.953753000125,11.502,0.008
60108.07754800003,11.54,0.033
60108.07902699988,11.523,0.030
60108.08051000023,11.528,0.030
60108.0819910001,11.513,0.036
60108.083475000225,11.541,0.043
60108.08495800011,11.528,0.041
60108.08644000022,11.533,0.038
60108.08723000018,11.537,0.002
60108.08792199986,11.537,0.071
60108.08940399997,11.528,0.026
60108.09088800009,11.519,0.024
60108.0923700002,11.51,0.039
60108.093853000086,11.517,0.031
60108.095333999954,11.514,0.023
60108.09681699984,11.52,0.031
60108.13255999982,11.502,0.007
60108.15774999978,11.575,0.004
60108.16293000011,11.573,0.004
60108.16810999997,11.571,0.004
60108.17328999983,11.581,0.004
60108.17847000016,11.577,0.004
60108.18367999978,11.575,0.004
60108.192859999835,11.512,0.010
60108.19932899997,11.52,0.044
60108.24872699985,11.525,0.002
60108.25784000009,11.56,0.033
60108.26850999985,11.531,0.003
60108.269059999846,11.536,0.004
60108.26961999992,11.535,0.004
60108.27222000016,11.53,0.05
60108.2745099999,11.54,0.003
60108.27508000005,11.542,0.003
60108.27559000021,11.544,0.003
60108.28054000018,11.535,0.004
60108.28111999994,11.549,0.004
60108.2816300001,11.536,0.004
60108.85754000023,11.492,0.003
60108.85898000002,11.5798,0.0035
60108.874410000164,11.61,0.017
60108.875134999864,11.596,0.009
60108.87990000006,11.423,0.033
60108.891069999896,11.542,0.015
60108.891390000004,11.563,0.015
60108.9193500001,11.568,0.011
60108.92027800018,11.527,0.003
60108.921736000106,11.536,0.003
60108.92318300018,11.544,0.003
60108.92464100011,11.534,0.003
60109.00716000004,11.65,0.05
60109.03589899978,11.4832,0.0102
60109.071376000065,11.564,0.017
60109.07285499992,11.552,0.016
60109.073586999904,11.563,0.015
60109.07506499998,11.544,0.018
60109.076543999836,11.549,0.015
60109.078025999945,11.545,0.014
60109.15694000013,11.607,0.004
60109.16293000011,11.603,0.004
60109.164780000225,11.604,0.022
60109.16813000012,11.606,0.004
60109.173369999975,11.594,0.004
60109.178619999904,11.597,0.004
60109.183829999994,11.612,0.004
60109.18903000001,11.599,0.004
60109.193140000105,11.545,0.014
60109.214850000106,11.736,0.000
60109.24630000023,11.552,0.005
60109.27222000016,11.53,0.05
60109.86769000022,11.613,0.024
60109.86841499992,11.639,0.014
60109.86914099986,11.597,0.01
60109.86986400001,11.632,0.009
60109.87650100002,11.594,0.005
60109.877224999946,11.613,0.005
60109.87795000011,11.621,0.004
60109.88819999993,11.456,0.012
60109.90632000007,11.566,0.003
60109.90891999984,11.595,0.013
60109.91172000021,11.619,0.004
60109.91495000012,11.61,0.03
60109.9271300002,11.57,0.003
60109.928588000126,11.563,0.003
60109.93004600005,11.563,0.003
60109.93149300013,11.574,0.003
60109.99220999982,11.591,0.010
60109.99312999984,11.588,0.007
60109.99405999994,11.593,0.009
60110.17489999998,11.608,0.050
60110.17570000002,11.555,0.050
60110.17650000006,11.551,0.050
60110.17729000002,11.591,0.050
60110.17809000006,11.55,0.050
60110.1788900001,11.561,0.050
60110.179690000135,11.602,0.050
60110.18049000017,11.575,0.050
60110.18129000021,11.574,0.050
60110.18208000017,11.588,0.050
60110.18288000021,11.605,0.050
60110.18367999978,11.583,0.050
60110.18447999982,11.605,0.050
60110.18527999986,11.579,0.050
60110.1860799999,11.619,0.050
60110.186879999936,11.605,0.050
60110.18767999997,11.607,0.050
60110.188469999935,11.584,0.050
60110.18926999997,11.587,0.050
60110.19007000001,11.569,0.050
60110.19087000005,11.565,0.050
60110.19167000009,11.584,0.050
60110.19246000005,11.608,0.050
60110.19326000009,11.604,0.050
60110.194060000125,11.599,0.050
60110.19486000016,11.583,0.050
60110.1956600002,11.596,0.050
60110.196459999774,11.573,0.050
60110.19725999981,11.606,0.050
60110.19805999985,11.6,0.050
60110.19809000008,11.605,0.010
60110.19884999981,11.605,0.050
60110.19964999985,11.588,0.050
60110.20044999989,11.594,0.050
60110.201249999925,11.624,0.050
60110.20204999996,11.573,0.050
60110.20285,11.617,0.050
60110.20365000004,11.617,0.050
60110.20445000008,11.602,0.050
60110.205250000115,11.619,0.050
60110.20604000008,11.59,0.050
60110.206840000115,11.583,0.050
60110.20764000015,11.615,0.050
60110.20844000019,11.618,0.050
60110.20924000023,11.592,0.050
60110.2100399998,11.589,0.050
60110.21083999984,11.61,0.050
60110.2116299998,11.584,0.050
60110.21242999984,11.608,0.050
60110.21322999988,11.578,0.050
60110.214029999916,11.605,0.050
60110.21482999995,11.596,0.050
60110.21562999999,11.57,0.050
60110.21643000003,11.628,0.050
60110.21721999999,11.606,0.050
60110.21802000003,11.584,0.050
60110.21882000007,11.591,0.050
60110.219620000105,11.608,0.050
60110.22042000014,11.603,0.050
60110.22122000018,11.554,0.050
60110.22201000014,11.594,0.050
60110.22281999979,11.594,0.050
60110.22361000022,11.626,0.050
60110.22440999979,11.619,0.050
60110.22520999983,11.599,0.050
60110.22600999987,11.582,0.050
60110.226809999906,11.611,0.050
60110.22760999994,11.607,0.050
60110.22840999998,11.583,0.050
60110.22919999994,11.578,0.050
60110.22999999998,11.58,0.050
60110.23080000002,11.605,0.050
60110.23160000006,11.579,0.050
60110.232400000095,11.606,0.050
60110.23320000013,11.58,0.050
60110.23400000017,11.611,0.050
60110.23479000013,11.557,0.051
60110.23559000017,11.598,0.050
60110.23639000021,11.604,0.050
60110.23718999978,11.579,0.050
60110.23798999982,11.619,0.050
60110.23878999986,11.608,0.050
60110.239589999896,11.627,0.050
60110.24038999993,11.607,0.050
60110.241179999895,11.61,0.050
60110.24197999993,11.592,0.050
60110.24277999997,11.623,0.050
60110.24358000001,11.588,0.050
60110.24436999997,11.581,0.050
60110.24517000001,11.578,0.051
60110.24597000005,11.568,0.051
60110.25867999997,11.587,0.004
60110.259260000195,11.586,0.004
60110.259839999955,11.609,0.004
60110.26477999985,11.585,0.004
60110.26535,11.577,0.004
60110.26593000023,11.581,0.004
60110.270969999954,11.591,0.004
60110.27155000018,11.59,0.004
60110.27212999994,11.594,0.004
60110.86908000009,11.636,0.006
60110.87722000014,11.623,0.006
60110.89099999983,11.503,0.026
60110.89672499988,11.626,0.003
60110.901376999915,11.631,0.002
60110.902534999885,11.631,0.002
60110.90370400017,11.625,0.002
60110.90487299999,11.632,0.002
60110.92073999997,11.616,0.007
